duration_min,hour,trip_distance,naive_eta,abs_err
10.433333333333334,12,1.68,10.183333333333334,0.25
49.21666666666667,19,15.67,34.93333333333334,14.283333333333331
28.266666666666666,3,18.05,28.716666666666665,0.4499999999999993
12.216666666666667,17,0.9,6.066666666666666,6.15
7.15,11,1.16,10.033333333333333,2.883333333333333
9.733333333333333,2,2.01,14.95,5.216666666666667
14.716666666666667,2,3.12,14.95,0.2333333333333325
13.183333333333334,9,1.51,9.2,3.9833333333333343
3.3,19,0.82,5.583333333333333,2.283333333333333
62.25,16,16.84,43.483333333333334,18.766666666666666
21.533333333333335,12,2.29,17.233333333333334,4.300000000000001
16.416666666666668,14,2.98,17.716666666666665,1.2999999999999972
11.016666666666667,23,1.63,8.083333333333334,2.9333333333333336
11.383333333333333,0,2.39,16.283333333333335,4.900000000000002
6.5,13,0.23,3.6333333333333333,2.8666666666666667
22.083333333333332,0,5.29,22.633333333333333,0.5500000000000007
5.833333333333333,12,1.32,10.183333333333334,4.3500000000000005
8.95,9,1.63,9.2,0.25
5.7,13,0.75,6.066666666666666,0.36666666666666625
37.15,4,26.82,33.06666666666667,4.083333333333329
46.86666666666667,21,27.96,37.65,9.216666666666669
9.25,19,1.21,9.5,0.25
55.083333333333336,14,15.7,42.425,12.658333333333339
4.9,19,0.59,5.583333333333333,0.6833333333333327
2.9166666666666665,9,0.51,5.383333333333334,2.4666666666666672
11.016666666666667,21,1.16,9.016666666666667,2.0
13.983333333333333,14,2.8,17.716666666666665,3.7333333333333325
13.383333333333333,10,1.92,9.65,3.7333333333333325
11.166666666666666,0,1.89,9.125,2.041666666666666
31.566666666666666,16,10.9,43.483333333333334,11.916666666666668
22.316666666666666,13,2.76,17.45,4.866666666666667
18.083333333333332,19,1.0,5.583333333333333,12.5
9.683333333333334,14,1.41,10.6,0.9166666666666661
19.25,19,2.7,15.791666666666668,3.458333333333332
6.216666666666667,18,0.7,6.233333333333333,0.016666666666666607
4.683333333333334,15,0.75,6.091666666666667,1.4083333333333332
4.583333333333333,17,0.88,6.066666666666666,1.4833333333333334
5.566666666666666,18,0.69,6.233333333333333,0.666666666666667
10.55,2,1.44,8.766666666666667,1.7833333333333332
33.88333333333333,15,8.2,25.358333333333334,8.524999999999999
4.533333333333333,0,0.42,3.0166666666666666,1.5166666666666666
5.0,6,1.57,7.341666666666667,2.341666666666667
13.933333333333334,3,3.37,13.95,0.01666666666666572
6.816666666666666,19,1.0,5.583333333333333,1.2333333333333334
19.866666666666667,13,2.4,17.45,2.416666666666668
4.8,16,0.78,6.233333333333333,1.4333333333333336
5.216666666666667,5,1.31,6.908333333333333,1.6916666666666664
2.6333333333333333,9,0.5,3.15,0.5166666666666666
8.9,13,2.17,17.45,8.549999999999999
8.9,11,1.4,10.033333333333333,1.1333333333333329
21.3,15,6.33,25.358333333333334,4.058333333333334
5.433333333333334,7,1.01,7.758333333333333,2.3249999999999993
11.6,2,3.7,14.95,3.3499999999999996
8.6,11,0.55,5.816666666666666,2.783333333333333
60.233333333333334,10,10.0,21.816666666666666,38.41666666666667
4.2,12,1.05,10.183333333333334,5.983333333333333
26.216666666666665,1,8.78,23.549999999999997,2.666666666666668
6.916666666666667,14,1.13,10.6,3.6833333333333327
5.9,17,0.4,3.9166666666666665,1.9833333333333338
10.2,10,2.98,16.0,5.800000000000001
24.466666666666665,16,4.82,17.575000000000003,6.891666666666662
4.8,9,0.44,3.15,1.65
4.316666666666666,10,0.7,5.583333333333333,1.2666666666666666
21.866666666666667,12,7.85,23.316666666666666,1.4499999999999993
16.033333333333335,9,1.99,9.2,6.833333333333336
7.816666666666666,11,0.73,5.816666666666666,2.0
35.083333333333336,17,4.7,17.766666666666666,17.31666666666667
20.816666666666666,17,1.38,10.45,10.366666666666667
19.6,16,2.42,17.575000000000003,2.0249999999999986
35.85,10,19.14,31.983333333333334,3.866666666666667
35.28333333333333,0,16.84,30.266666666666666,5.016666666666666
28.933333333333334,21,6.4,19.933333333333334,9.0
24.466666666666665,15,3.9,17.766666666666666,6.699999999999999
8.366666666666667,21,1.51,9.016666666666667,0.6500000000000004
16.95,15,0.55,6.091666666666667,10.858333333333333
19.433333333333334,13,3.7,17.45,1.9833333333333343
14.95,1,4.39,16.441666666666666,1.4916666666666671
16.033333333333335,22,3.1,13.95,2.0833333333333357
19.4,13,2.92,17.45,1.9499999999999993
7.683333333333334,18,0.5,3.7666666666666666,3.916666666666667
5.85,12,0.94,5.883333333333334,0.0333333333333341
5.383333333333334,21,1.2,9.016666666666667,3.6333333333333337
8.316666666666666,12,2.2,17.233333333333334,8.916666666666668
5.183333333333334,15,1.01,10.55,5.366666666666667
13.516666666666667,23,2.2,13.1,0.41666666666666785
13.15,15,1.66,10.55,2.5999999999999996
1.9666666666666666,18,0.5,3.7666666666666666,1.8
7.916666666666667,13,0.87,6.066666666666666,1.8500000000000005
19.75,14,0.0,15.804166666666667,3.945833333333333
8.316666666666666,9,1.47,9.2,0.8833333333333329
9.216666666666667,1,1.27,9.233333333333333,0.01666666666666572
8.55,10,1.81,9.65,1.0999999999999996
7.633333333333334,20,2.01,15.15,7.516666666666667
3.3666666666666667,5,0.6,4.3,0.9333333333333331
6.6,10,1.68,9.65,3.0500000000000007
28.566666666666666,12,1.96,10.183333333333334,18.383333333333333
2.4166666666666665,11,0.37,3.4166666666666665,1.0
13.716666666666667,14,2.49,17.716666666666665,3.9999999999999982
8.0,11,1.62,10.033333333333333,2.033333333333333
27.933333333333334,22,3.17,13.95,13.983333333333334
13.266666666666667,0,1.48,9.125,4.1416666666666675
5.666666666666667,18,1.14,10.533333333333333,4.866666666666666
14.716666666666667,19,9.28,22.041666666666664,7.3249999999999975
5.966666666666667,20,1.0,5.258333333333333,0.7083333333333339
11.066666666666666,12,1.01,10.183333333333334,0.8833333333333329
10.333333333333334,1,1.51,9.233333333333333,1.1000000000000014
15.5,11,1.12,10.033333333333333,5.466666666666667
33.4,0,20.46,36.43333333333333,3.0333333333333314
12.0,16,1.3,10.383333333333333,1.6166666666666671
8.166666666666666,1,1.99,9.233333333333333,1.0666666666666664
6.483333333333333,12,1.04,10.183333333333334,3.7
13.516666666666667,21,2.93,14.483333333333334,0.9666666666666668
11.616666666666667,3,3.97,13.95,2.333333333333332
24.6,16,9.17,24.733333333333334,0.13333333333333286
4.566666666666666,2,0.8,5.35,0.7833333333333332
23.3,18,2.61,17.416666666666668,5.883333333333333
6.433333333333334,16,0.79,6.233333333333333,0.20000000000000018
19.116666666666667,14,4.0,17.716666666666665,1.4000000000000021
17.3,12,1.76,10.183333333333334,7.116666666666667
11.233333333333333,12,1.6,10.183333333333334,1.049999999999999
9.05,14,1.17,10.6,1.549999999999999
8.15,16,0.6,6.233333333333333,1.916666666666667
12.083333333333334,22,2.9,13.95,1.8666666666666654
5.733333333333333,7,1.28,7.758333333333333,2.0249999999999995
12.8,22,2.7,13.95,1.1499999999999986
14.666666666666666,15,2.33,17.766666666666666,3.0999999999999996
24.416666666666668,15,6.38,25.358333333333334,0.9416666666666664
18.833333333333332,14,9.41,25.691666666666666,6.858333333333334
5.033333333333333,17,0.72,6.066666666666666,1.0333333333333332
44.05,11,10.7,33.86666666666667,10.18333333333333
17.266666666666666,21,3.3,14.483333333333334,2.7833333333333314
26.7,12,6.31,23.316666666666666,3.383333333333333
19.316666666666666,11,1.55,10.033333333333333,9.283333333333333
15.033333333333333,12,1.9,10.183333333333334,4.85
8.883333333333333,12,1.53,10.183333333333334,1.3000000000000007
38.56666666666667,20,15.6,32.233333333333334,6.333333333333336
9.65,7,1.05,7.758333333333333,1.8916666666666675
10.033333333333333,12,0.5,3.466666666666667,6.566666666666666
6.533333333333333,19,1.2,9.5,2.966666666666667
18.7,12,4.3,17.233333333333334,1.466666666666665
17.683333333333334,0,5.65,22.633333333333333,4.949999999999999
15.466666666666667,6,3.54,11.666666666666668,3.799999999999999
17.2,13,7.9,24.45,7.25
12.85,11,1.86,10.033333333333333,2.8166666666666664
9.933333333333334,16,1.0,6.233333333333333,3.7
21.583333333333332,14,1.06,10.6,10.983333333333333
12.333333333333334,9,1.97,9.2,3.1333333333333346
6.483333333333333,11,1.04,10.033333333333333,3.55
14.25,14,1.26,10.6,3.6500000000000004
16.133333333333333,2,6.8,23.166666666666668,7.033333333333335
11.75,19,1.4,9.5,2.25
3.0833333333333335,20,0.71,5.258333333333333,2.1749999999999994
8.583333333333334,21,1.17,9.016666666666667,0.43333333333333357
14.683333333333334,11,8.61,23.241666666666667,8.558333333333334
9.633333333333333,14,1.48,10.6,0.9666666666666668
7.633333333333334,13,2.1,17.45,9.816666666666666
7.733333333333333,14,0.9,6.1,1.6333333333333337
34.8,10,28.87,43.88333333333333,9.083333333333336
5.6,11,0.54,5.816666666666666,0.21666666666666679
13.266666666666667,0,6.51,22.633333333333333,9.366666666666665
9.566666666666666,12,1.58,10.183333333333334,0.6166666666666671
4.783333333333333,1,1.49,9.233333333333333,4.449999999999999
3.966666666666667,13,0.5,3.6333333333333333,0.3333333333333335
5.716666666666667,12,1.4,10.183333333333334,4.466666666666667
8.8,18,0.95,6.233333333333333,2.5666666666666673
41.95,13,9.44,24.45,17.500000000000004
12.733333333333333,21,2.48,14.483333333333334,1.7500000000000018
8.183333333333334,19,1.24,9.5,1.3166666666666664
5.433333333333334,12,1.15,10.183333333333334,4.75
22.083333333333332,6,8.69,19.45,2.633333333333333
6.133333333333334,10,0.75,5.583333333333333,0.5500000000000007
14.883333333333333,15,2.06,17.766666666666666,2.883333333333333
18.233333333333334,14,2.39,17.716666666666665,0.5166666666666693
11.733333333333333,7,1.63,7.758333333333333,3.9749999999999996
46.3,13,26.27,47.0,0.7000000000000028
4.733333333333333,14,0.85,6.1,1.3666666666666663
49.15,7,17.16,36.516666666666666,12.633333333333333
6.7,15,0.68,6.091666666666667,0.6083333333333334
29.733333333333334,9,3.05,15.816666666666666,13.916666666666668
4.466666666666667,9,1.47,9.2,4.7333333333333325
14.75,10,1.7,9.65,5.1
14.6,14,2.1,17.716666666666665,3.1166666666666654
2.2,22,0.25,3.15,0.9499999999999997
35.85,1,2.59,16.441666666666666,19.408333333333335
71.63333333333334,6,11.9,33.63333333333333,38.00000000000001
15.733333333333333,17,2.55,17.766666666666666,2.033333333333333
5.183333333333334,15,0.7,6.091666666666667,0.9083333333333332
8.383333333333333,9,2.1,15.816666666666666,7.433333333333334
3.933333333333333,6,0.95,4.433333333333334,0.5000000000000004
18.166666666666668,19,3.1,15.791666666666668,2.375
8.216666666666667,12,1.09,10.183333333333334,1.9666666666666668
6.4,11,1.25,10.033333333333333,3.633333333333333
18.183333333333334,15,3.18,17.766666666666666,0.41666666666666785
12.6,21,2.42,14.483333333333334,1.8833333333333346
17.183333333333334,9,2.96,15.816666666666666,1.3666666666666671
10.633333333333333,15,1.71,10.55,0.08333333333333215
9.283333333333333,10,1.91,9.65,0.36666666666666714
22.216666666666665,7,6.53,20.966666666666665,1.25
9.85,10,4.14,16.0,6.15
31.666666666666668,12,7.49,23.316666666666666,8.350000000000001
2.25,16,0.5,3.9,1.65
18.833333333333332,19,3.34,15.791666666666668,3.0416666666666643
5.75,6,0.8,4.433333333333334,1.3166666666666664
7.883333333333334,12,1.61,10.183333333333334,2.3
25.35,0,3.8,16.283333333333335,9.066666666666666
8.083333333333334,11,0.6,5.816666666666666,2.2666666666666675
16.016666666666666,23,2.2,13.1,2.916666666666666
11.933333333333334,20,1.2,9.033333333333333,2.9000000000000004
9.75,13,1.2,10.2,0.4499999999999993
9.816666666666666,19,0.72,5.583333333333333,4.233333333333333
10.633333333333333,16,0.67,6.233333333333333,4.3999999999999995
29.4,14,10.31,42.425,13.024999999999999
10.116666666666667,11,1.5,10.033333333333333,0.08333333333333393
7.583333333333333,11,1.47,10.033333333333333,2.45
17.966666666666665,2,2.92,14.95,3.0166666666666657
7.65,10,1.46,9.65,2.0
18.7,13,3.27,17.45,1.25
9.333333333333334,14,1.5,10.6,1.2666666666666657
13.85,15,2.24,17.766666666666666,3.916666666666666
45.13333333333333,16,18.2,43.483333333333334,1.6499999999999986
21.6,12,3.86,17.233333333333334,4.366666666666667
60.233333333333334,9,8.7,21.666666666666668,38.56666666666666
4.833333333333333,10,1.11,9.65,4.816666666666667
24.633333333333333,14,16.9,42.425,17.791666666666664
15.883333333333333,4,4.2,13.2,2.6833333333333336
3.6666666666666665,7,0.78,4.616666666666666,0.9499999999999997
11.5,22,1.22,8.766666666666667,2.7333333333333325
45.85,0,18.24,30.266666666666666,15.583333333333336
10.333333333333334,14,1.9,10.6,0.2666666666666657
2.1,12,0.63,5.883333333333334,3.7833333333333337
42.61666666666667,23,16.81,29.924999999999997,12.69166666666667
7.583333333333333,14,0.75,6.1,1.4833333333333334
16.966666666666665,3,4.2,13.95,3.0166666666666657
4.1,20,0.76,5.258333333333333,1.1583333333333332
8.5,18,2.89,17.416666666666668,8.916666666666668
3.466666666666667,10,0.68,5.583333333333333,2.1166666666666663
42.75,6,17.15,33.63333333333333,9.116666666666667
10.383333333333333,14,1.51,10.6,0.21666666666666679
26.166666666666668,8,2.6,14.633333333333333,11.533333333333335
58.333333333333336,15,17.9,45.483333333333334,12.850000000000001
2.3666666666666667,20,0.4,3.283333333333333,0.9166666666666665
3.466666666666667,19,0.53,5.583333333333333,2.1166666666666663
33.68333333333333,10,17.78,31.983333333333334,1.6999999999999957
13.15,5,3.35,11.55,1.5999999999999996
7.233333333333333,12,1.04,10.183333333333334,2.95
13.466666666666667,12,2.15,17.233333333333334,3.7666666666666675
61.38333333333333,15,15.28,45.483333333333334,15.899999999999999
8.7,12,1.09,10.183333333333334,1.4833333333333343
19.183333333333334,15,2.49,17.766666666666666,1.4166666666666679
3.7,13,0.59,6.066666666666666,2.3666666666666663
15.4,5,8.18,18.8,3.4000000000000004
9.033333333333333,17,1.58,10.45,1.416666666666666
23.2,19,4.4,15.791666666666668,7.408333333333331
14.166666666666666,14,2.05,17.716666666666665,3.549999999999999
37.1,11,9.63,23.241666666666667,13.858333333333334
12.866666666666667,15,1.57,10.55,2.3166666666666664
15.616666666666667,0,3.15,16.283333333333335,0.6666666666666679
7.533333333333333,11,3.14,17.183333333333334,9.65
2.9,22,0.63,5.475,2.5749999999999997
38.31666666666667,17,13.4,41.55,3.233333333333327
9.783333333333333,20,1.43,9.033333333333333,0.75
14.2,17,2.5,17.766666666666666,3.5666666666666664
32.31666666666667,13,2.07,17.45,14.86666666666667
10.116666666666667,12,1.3,10.183333333333334,0.06666666666666643
21.2,16,4.26,17.575000000000003,3.6249999999999964
5.7,10,0.94,5.583333333333333,0.11666666666666714
13.633333333333333,9,1.4,9.2,4.433333333333334
13.55,12,1.41,10.183333333333334,3.366666666666667
2.8,13,0.5,3.6333333333333333,0.8333333333333335
10.816666666666666,13,3.09,17.45,6.633333333333333
2.45,2,0.5,2.9583333333333335,0.5083333333333333
6.016666666666667,15,1.7,10.55,4.533333333333334
45.75,22,27.6,40.95,4.799999999999997
9.633333333333333,8,0.7,5.083333333333333,4.55
10.933333333333334,20,1.6,9.033333333333333,1.9000000000000004
48.05,16,15.14,43.483333333333334,4.566666666666663
14.066666666666666,18,5.1,23.983333333333334,9.916666666666668
10.9,12,1.0,5.883333333333334,5.016666666666667
6.9,14,1.24,10.6,3.6999999999999993
8.55,19,0.95,5.583333333333333,2.9666666666666677
14.7,14,2.5,17.716666666666665,3.0166666666666657
2.9833333333333334,4,0.53,4.833333333333333,1.8499999999999996
8.9,11,1.11,10.033333333333333,1.1333333333333329
4.766666666666667,19,0.97,5.583333333333333,0.8166666666666664
5.533333333333333,6,1.2,7.341666666666667,1.8083333333333336
24.1,9,2.43,15.816666666666666,8.283333333333335
28.483333333333334,13,11.3,38.650000000000006,10.166666666666671
39.833333333333336,11,14.36,33.86666666666667,5.966666666666669
14.283333333333333,17,2.55,17.766666666666666,3.4833333333333325
7.0,13,0.3,3.6333333333333333,3.3666666666666667
2.4833333333333334,3,0.47,2.775,0.2916666666666665
17.4,13,5.07,24.45,7.050000000000001
54.96666666666667,14,19.38,42.425,12.541666666666671
9.133333333333333,1,0.99,5.483333333333333,3.6499999999999995
18.4,18,3.06,17.416666666666668,0.9833333333333307
17.516666666666666,22,1.49,8.766666666666667,8.749999999999998
13.366666666666667,16,2.05,17.575000000000003,4.208333333333336
23.65,10,2.7,16.0,7.649999999999999
16.783333333333335,16,3.14,17.575000000000003,0.7916666666666679
18.85,21,9.2,19.933333333333334,1.0833333333333321
13.483333333333333,5,8.06,18.8,5.316666666666668
8.283333333333333,8,1.19,8.425,0.1416666666666675
17.95,14,2.1,17.716666666666665,0.23333333333333428
26.4,12,9.39,23.316666666666666,3.083333333333332
5.433333333333334,18,0.75,6.233333333333333,0.7999999999999998
26.85,13,6.6,24.45,2.400000000000002
5.633333333333334,17,0.81,6.066666666666666,0.4333333333333327
8.216666666666667,20,1.36,9.033333333333333,0.8166666666666664
22.35,0,6.06,22.633333333333333,0.28333333333333144
12.516666666666667,0,2.96,16.283333333333335,3.7666666666666675
15.616666666666667,22,2.3,13.95,1.6666666666666679
9.633333333333333,23,1.6,8.083333333333334,1.549999999999999
35.416666666666664,9,14.57,31.041666666666668,4.3749999999999964
14.083333333333334,8,2.07,14.633333333333333,0.5499999999999989
15.383333333333333,18,2.4,17.416666666666668,2.033333333333335
7.066666666666666,20,1.23,9.033333333333333,1.9666666666666668
15.85,19,4.0,15.791666666666668,0.058333333333331794
5.033333333333333,0,1.34,9.125,4.091666666666667
28.2,15,2.2,17.766666666666666,10.433333333333334
47.9,16,18.1,43.483333333333334,4.416666666666664
25.383333333333333,15,2.65,17.766666666666666,7.616666666666667
16.95,0,3.2,16.283333333333335,0.6666666666666643
16.666666666666668,13,2.4,17.45,0.7833333333333314
18.8,1,5.27,23.549999999999997,4.7499999999999964
9.666666666666666,10,1.41,9.65,0.01666666666666572
4.933333333333334,19,1.24,9.5,4.566666666666666
12.116666666666667,14,2.39,17.716666666666665,5.599999999999998
6.283333333333333,8,1.38,8.425,2.1416666666666675
8.983333333333333,11,0.88,5.816666666666666,3.166666666666666
37.916666666666664,11,12.7,33.86666666666667,4.049999999999997
13.083333333333334,14,1.8,10.6,2.4833333333333343
13.633333333333333,16,2.3,17.575000000000003,3.94166666666667
8.3,21,0.69,5.45,2.8500000000000005
8.033333333333333,18,1.03,10.533333333333333,2.5
23.116666666666667,21,4.24,14.483333333333334,8.633333333333333
8.583333333333334,9,1.65,9.2,0.6166666666666654
30.0,14,13.12,42.425,12.424999999999997
21.383333333333333,14,2.25,17.716666666666665,3.666666666666668
9.666666666666666,14,1.46,10.6,0.9333333333333336
6.666666666666667,1,0.92,5.483333333333333,1.1833333333333336
6.216666666666667,8,0.5,2.9916666666666667,3.225
23.466666666666665,16,1.2,10.383333333333333,13.083333333333332
7.15,10,0.78,5.583333333333333,1.5666666666666673
21.35,11,4.21,17.183333333333334,4.166666666666668
5.5,21,1.51,9.016666666666667,3.5166666666666675
15.25,1,2.44,16.441666666666666,1.1916666666666664
6.866666666666666,21,1.34,9.016666666666667,2.1500000000000012
8.666666666666666,18,1.6,10.533333333333333,1.8666666666666671
5.066666666666666,15,0.74,6.091666666666667,1.0250000000000004
14.766666666666667,18,3.02,17.416666666666668,2.6500000000000004
35.31666666666667,11,17.8,33.86666666666667,1.4500000000000028
31.833333333333332,0,8.19,22.633333333333333,9.2
18.7,10,2.82,16.0,2.6999999999999993
10.933333333333334,12,2.45,17.233333333333334,6.300000000000001
14.0,18,2.58,17.416666666666668,3.416666666666668
12.933333333333334,11,1.14,10.033333333333333,2.9000000000000004
19.433333333333334,6,4.0,11.666666666666668,7.766666666666666
11.783333333333333,7,2.7,12.716666666666667,0.9333333333333336
3.0166666666666666,14,0.38,3.3333333333333335,0.3166666666666669
22.1,17,7.97,25.3,3.1999999999999993
15.033333333333333,1,3.52,16.441666666666666,1.4083333333333332
21.633333333333333,11,2.75,17.183333333333334,4.449999999999999
8.133333333333333,18,1.05,10.533333333333333,2.4000000000000004
6.683333333333334,20,1.08,9.033333333333333,2.3499999999999996
33.13333333333333,10,23.31,43.88333333333333,10.75
11.183333333333334,17,1.44,10.45,0.7333333333333343
10.583333333333334,19,2.15,15.791666666666668,5.208333333333334
15.466666666666667,10,2.7,16.0,0.5333333333333332
13.066666666666666,13,2.16,17.45,4.383333333333333
10.516666666666667,14,1.09,10.6,0.08333333333333215
20.116666666666667,1,1.9,9.233333333333333,10.883333333333335
6.383333333333334,13,0.9,6.066666666666666,0.3166666666666673
11.333333333333334,1,1.1,9.233333333333333,2.1000000000000014
23.616666666666667,16,2.73,17.575000000000003,6.041666666666664
16.416666666666668,12,2.5,17.233333333333334,0.8166666666666664
43.71666666666667,15,12.7,45.483333333333334,1.7666666666666657
18.85,8,5.78,20.383333333333333,1.5333333333333314
16.933333333333334,11,1.18,10.033333333333333,6.9
3.2,0,0.56,5.25,2.05
5.4,21,0.83,5.45,0.04999999999999982
29.716666666666665,18,2.97,17.416666666666668,12.299999999999997
8.716666666666667,21,1.53,9.016666666666667,0.3000000000000007
3.1666666666666665,1,0.77,5.483333333333333,2.316666666666667
23.383333333333333,13,0.0,15.804166666666667,7.579166666666666
6.483333333333333,23,1.1,8.083333333333334,1.6000000000000005
5.983333333333333,11,1.3,10.033333333333333,4.05
4.6,20,1.06,9.033333333333333,4.433333333333334
5.5,11,1.43,10.033333333333333,4.533333333333333
5.316666666666666,19,1.01,9.5,4.183333333333334
10.483333333333333,11,4.61,17.183333333333334,6.700000000000001
19.05,13,2.2,17.45,1.6000000000000014
30.8,14,5.56,25.691666666666666,5.108333333333334
11.916666666666666,10,2.86,16.0,4.083333333333334
14.666666666666666,12,0.95,5.883333333333334,8.783333333333331
6.433333333333334,8,1.35,8.425,1.9916666666666671
33.38333333333333,13,19.75,38.650000000000006,5.266666666666673
16.283333333333335,23,2.18,13.1,3.1833333333333353
3.6166666666666667,21,0.6,5.45,1.8333333333333335
16.333333333333332,14,2.4,17.716666666666665,1.3833333333333329
12.983333333333333,10,1.34,9.65,3.333333333333332
44.56666666666667,10,12.72,31.983333333333334,12.583333333333336
5.283333333333333,11,1.3,10.033333333333333,4.75
10.1,13,1.5,10.2,0.09999999999999964
9.8,3,2.84,13.95,4.149999999999999
9.85,2,2.4,14.95,5.1
21.166666666666668,17,4.2,17.766666666666666,3.400000000000002
4.433333333333334,7,1.0,4.616666666666666,0.18333333333333268
5.766666666666667,10,1.41,9.65,3.8833333333333337
5.466666666666667,8,1.3,8.425,2.958333333333334
10.683333333333334,18,1.43,10.533333333333333,0.15000000000000036
43.7,10,23.33,43.88333333333333,0.18333333333333002
14.833333333333334,10,2.2,16.0,1.166666666666666
22.25,12,2.25,17.233333333333334,5.016666666666666
20.433333333333334,15,2.2,17.766666666666666,2.666666666666668
16.033333333333335,13,2.64,17.45,1.4166666666666643
27.183333333333334,18,1.01,10.533333333333333,16.65
8.1,10,0.94,5.583333333333333,2.5166666666666666
16.216666666666665,22,2.95,13.95,2.2666666666666657
13.85,2,6.01,23.166666666666668,9.316666666666668
12.533333333333333,11,1.25,10.033333333333333,2.5
7.616666666666666,21,1.4,9.016666666666667,1.4000000000000012
8.383333333333333,13,1.2,10.2,1.8166666666666664
10.566666666666666,13,1.78,10.2,0.36666666666666714
4.816666666666666,12,0.7,5.883333333333334,1.0666666666666673
6.966666666666667,23,1.29,8.083333333333334,1.1166666666666671
3.5,13,0.43,3.6333333333333333,0.1333333333333333
4.05,0,0.51,5.25,1.2000000000000002
26.183333333333334,0,3.4,16.283333333333335,9.899999999999999
21.3,18,2.5,17.416666666666668,3.883333333333333
6.333333333333333,11,0.92,5.816666666666666,0.5166666666666666
21.15,9,11.93,31.041666666666668,9.89166666666667
17.016666666666666,11,2.62,17.183333333333334,0.16666666666666785
13.333333333333334,7,2.56,12.716666666666667,0.6166666666666671
13.233333333333333,3,2.49,13.95,0.7166666666666668
40.4,19,17.65,34.93333333333334,5.4666666666666615
27.9,22,17.28,30.65833333333333,2.758333333333333
57.38333333333333,15,17.12,45.483333333333334,11.899999999999999
3.566666666666667,22,0.96,5.475,1.9083333333333328
12.633333333333333,10,2.63,16.0,3.366666666666667
8.233333333333333,13,1.71,10.2,1.9666666666666668
3.2666666666666666,4,0.7,4.833333333333333,1.5666666666666664
12.483333333333333,13,1.01,10.2,2.283333333333333
9.566666666666666,15,1.18,10.55,0.9833333333333343
9.183333333333334,19,1.33,9.5,0.31666666666666643
5.033333333333333,12,1.07,10.183333333333334,5.15
37.0,0,23.55,36.43333333333333,0.56666666666667
28.616666666666667,17,10.47,41.55,12.93333333333333
17.116666666666667,22,5.0,13.95,3.166666666666668
6.816666666666666,8,2.21,14.633333333333333,7.816666666666666
9.516666666666667,13,1.5,10.2,0.6833333333333318
19.2,12,3.55,17.233333333333334,1.966666666666665
15.1,15,2.5,17.766666666666666,2.666666666666666
42.45,15,26.5,51.9,9.449999999999996
4.516666666666667,10,0.95,5.583333333333333,1.0666666666666664
15.9,22,3.14,13.95,1.950000000000001
12.116666666666667,10,2.0,9.65,2.466666666666667
19.516666666666666,13,1.33,10.2,9.316666666666666
15.533333333333333,7,1.69,7.758333333333333,7.775
10.733333333333333,19,2.0,9.5,1.2333333333333325
5.883333333333334,11,1.13,10.033333333333333,4.1499999999999995
26.683333333333334,6,16.34,33.63333333333333,6.949999999999999
14.45,13,2.99,17.45,3.0
17.216666666666665,22,3.04,13.95,3.2666666666666657
8.966666666666667,1,1.2,9.233333333333333,0.2666666666666657
7.783333333333333,13,1.2,10.2,2.416666666666666
15.75,21,1.41,9.016666666666667,6.7333333333333325
8.866666666666667,12,1.73,10.183333333333334,1.3166666666666664
16.4,10,2.28,16.0,0.3999999999999986
24.4,13,6.18,24.45,0.05000000000000071
6.083333333333333,19,1.71,9.5,3.416666666666667
9.616666666666667,11,0.9,5.816666666666666,3.8000000000000007
3.216666666666667,10,0.76,5.583333333333333,2.3666666666666663
15.983333333333333,12,2.6,17.233333333333334,1.2500000000000018
3.95,21,0.75,5.45,1.5
3.316666666666667,4,0.65,4.833333333333333,1.5166666666666662
10.516666666666667,8,1.6,8.425,2.091666666666667
21.183333333333334,11,3.84,17.183333333333334,4.0
6.766666666666667,21,1.3,9.016666666666667,2.250000000000001
13.45,15,0.7,6.091666666666667,7.3583333333333325
7.1,6,1.7,7.341666666666667,0.24166666666666714
3.566666666666667,12,0.78,5.883333333333334,2.316666666666667
5.816666666666666,18,0.61,6.233333333333333,0.41666666666666696
8.583333333333334,12,1.5,10.183333333333334,1.5999999999999996
26.55,18,1.27,10.533333333333333,16.016666666666666
18.35,9,0.67,5.383333333333334,12.966666666666669
22.2,0,1.49,9.125,13.075
8.733333333333333,10,1.24,9.65,0.9166666666666679
8.616666666666667,6,1.7,7.341666666666667,1.2750000000000004
15.3,3,6.11,22.166666666666668,6.866666666666667
27.983333333333334,11,11.1,33.86666666666667,5.883333333333333
19.433333333333334,22,8.23,19.65,0.216666666666665
22.616666666666667,10,2.82,16.0,6.616666666666667
7.3,1,0.8,5.483333333333333,1.8166666666666664
3.8,15,0.68,6.091666666666667,2.291666666666667
16.083333333333332,0,3.1,16.283333333333335,0.20000000000000284
12.866666666666667,0,1.96,9.125,3.741666666666667
23.616666666666667,17,3.58,17.766666666666666,5.850000000000001
19.433333333333334,19,3.2,15.791666666666668,3.6416666666666657
3.4,21,1.2,9.016666666666667,5.616666666666667
10.283333333333333,18,1.94,10.533333333333333,0.25
11.2,15,2.4,17.766666666666666,6.566666666666666
10.933333333333334,14,2.03,17.716666666666665,6.783333333333331
24.116666666666667,12,3.66,17.233333333333334,6.883333333333333
4.883333333333334,13,1.43,10.2,5.3166666666666655
9.516666666666667,7,1.02,7.758333333333333,1.7583333333333346
